-82.57800044142137 -70.51300044142135 -30.000000441421356
-0.000277634249905782-6.39858663229601e-05j -1.1646825572950507e-05-5.30256710931686e-05j -1.889874950659499e-05+0.00012818159565929904j
-0.00023074500212089423-0.00017528069141758967j -5.337346133038354e-06-3.95864061466685e-05j -2.7442343913014704e-05+9.843536724625863e-05j
-0.000159787230063195-0.0002913016819581475j 1.1681304062389055e-06-2.4581478220644498e-05j -3.598639218667382e-05+6.868890587380806e-05j
-6.292949799004146e-05-0.0003804885269786631j -1.785298664972499e-05-1.7602768885871054e-05j -9.330731954219854e-06+4.089386927156246e-05j
5.204490610471119e-05-0.0003633532608362774j -4.404161669777363e-06-3.859613205572805e-05j -6.967687298926844e-05-1.3914012634110793e-05j
0.00020000282824677868-0.00029372597692986876j -1.1969632967397922e-05-3.7462549708634286e-05j -1.307840432449936e-05-3.405445626546978e-05j
0.00031101207348219233-0.0001545535992632393j -1.033097873468438e-05+5.887960129709726e-06j 1.5772963903475623e-05+2.0434049033716463e-05j
0.0003442890287376922-6.580468503808808e-06j 3.698418504019904e-05-1.607944651995449e-05j 4.052148394328667e-05-1.800520344166329e-05j
0.00040411451175897847+0.00019265557756007368j 7.961238740424823e-05-4.6736573335066595e-06j 6.516153506857381e-05+9.836537062507089e-06j
0.0003919075778387643+0.0003395525937075203j 0.00011243338496378164+1.0395698636375952e-05j 2.4061836810664665e-05+6.011560732601882e-05j
0.0003556498223553202+0.00045545361298487703j 0.00012531089005394342+8.342199473952351e-05j -3.462143287524039e-05+9.860621993019786e-05j
0.00030704027185810885+0.000473631282632217j 0.00010701164107922853+9.72105652496133e-05j -7.773662118517563e-05+0.00011520057510605094j
0.0002109846128936754+0.0005915879430585308j 0.00014283312739572955+0.0001373587360197832j -0.00011514026411268794+6.201185149521204e-05j
0.0003019388218897867+0.0007858288804261789j 0.00017503531692929195+0.00012432040673937108j 0.0006039799365665497+0.000856059396106525j
-4.4960760420195565e-05-0.00013858480839156145j 4.473632774338349e-05-8.38740656524424e-05j 6.44820002820427e-05+0.00020149343259300744j
-0.0003723592863274216-0.00025910868325507467j -1.947402071597857e-05-4.552983407549578e-05j 0.0002713403422053574-0.0002629893028840201j
4.296192200657206e-06-7.430387623231633e-06j -5.103083578059563e-06+8.825903362103913e-06j -0.001421522904558465-0.0003960621099819104j
-1.990443255552892e-13-1.6509687166956736e-12j -2.9511707539678647e-15+2.5362545017236416e-14j -9.587860880577399e-05-2.3109696253819632e-05j
4.601106986787439e-05+4.561236444146344e-06j -2.8829356891801916e-06-8.226933533894038e-07j 4.760271425714778e-05-1.73955785437576e-05j
-1.1866415509398325e-05-2.0861436085884525e-05j -7.336568081921818e-06-7.061115954432133e-06j 1.4374341218151695e-05-7.160593494136592e-06j
-0.00014671414140544586-0.0001635635816514273j -3.992189035098162e-05-8.97734324371981e-05j -1.759693511212704e-05+0.00010812838633895598j
-5.076246623132123e-05-0.000221633888039308j 1.583191949901966e-05-0.00015342524547763437j -4.050751681533474e-05-2.642017352612652e-05j
6.821122661886667e-05-9.607878693050273e-05j 0.00010393886989554532-0.00013582515419157217j -4.05664338807467e-05-1.128082684681482e-05j
0.00010378600814349483-6.107722258088937e-05j 0.0001741453301446105-2.2496755263402867e-05j 1.3911835973923125e-05-8.61418963125122e-05j
0.00018463752670512483+6.489249620961981e-05j 0.00015747947878296784+7.2723829628137e-05j 7.0310135349666e-05-8.532788925944273e-05j
9.285382582271541e-05+0.00012909599519998204j 0.00011194040411465373+0.00012301648794762788j 9.973550357391233e-05-7.922491161055248e-05j
1.1059137848285507e-05+0.0001804015219661752j 3.2512604413589344e-05+0.0001471296051627052j 9.986947049695966e-05-3.4357771440986486e-05j
-0.00010971069194040603+0.0002021450560368233j -1.3799565069288911e-05+0.00014464005135987585j 9.71562929673901e-05+5.809846627040865e-06j
-0.0001612128504370105+0.00017801964881292886j -6.27883018097934e-05+7.408357019692749e-05j 8.453806632065318e-05+5.00781765676763e-05j
-0.00026501728170899363+8.952880175424187e-05j -6.22649445918898e-05+2.022913460535829e-05j 3.1264462393652885e-05+6.462557264594593e-05j
-0.0002890803121860218-4.805964684905488e-05j -6.076434686484402e-05+5.680380107567717e-06j -4.742556475714766e-06+7.720008938170457e-05j
-0.0002948014955027411-0.0001654986527998405j -1.6796247795941176e-05-3.3878529978436994e-05j -2.0078749684049177e-05+0.00010600522121649773j
-0.0002167554716866933-0.0002916458615758361j -2.789120041941132e-07-2.8572947856104295e-05j -2.4385078021462403e-05+7.288267432317374e-05j
-9.685983137288755e-05-0.0004423758311280225j -1.1250404548597071e-05-1.6259554945338368e-05j -4.599998904689651e-05+2.5585023771006383e-06j
2.6674908628728524e-05-0.000416206997901982j 1.2601062168559758e-05+9.892737041242186e-06j -5.6176069509343626e-05-1.4590653286591863e-05j
0.00018249106174521721-0.0003275358416774828j -7.79214238958394e-06+1.0724510093372917e-05j 4.3255778062936967e-07-2.9784569838434622e-05j
0.00032170570748575047-0.00016552096866066234j -2.5726300808488653e-05-6.824270810021143e-06j 3.33842582013161e-05-2.675548520258975e-05j
0.0003849495969836818-3.578490950674505e-05j -7.188933520219242e-06+2.763964499761952e-06j 5.158543540274394e-05-1.8274938346700127e-05j
0.0004631563469526785+0.00016130131754365815j 3.873589090005994e-05+8.379551854305424e-06j 6.986029255626141e-05+2.048917736769986e-06j
0.00042139116272299466+0.00031731075469611827j 7.511706021145773e-05+2.47427310530641e-05j 3.3423125617242975e-05+5.4701421838726815e-05j
0.0003764534645261785+0.0004600792412238372j 8.335501358495662e-05+9.282776321536547e-05j -2.8558694284334945e-05+8.32617487341139e-05j
0.00035172882472056315+0.0004614618112282236j 6.928335544561842e-05+9.032910874978016e-05j -9.750722864715026e-05+0.00010283468370008702j
0.0002728124149596248+0.000715663210976455j 0.00012039907545037049+0.0001036677095019151j -4.080456074047614e-05+5.881652891112965e-05j
0.0003586271350081014+0.000732977402268953j 0.0001434687380409462+0.000192081155808445j 0.0006329619824028439+0.0008754831490392652j
-8.219612858216717e-05-0.00013313430837021524j 3.787196845482303e-05-8.006281380222658e-05j 1.913903115478674e-05+0.00019024715057997134j
-0.00041220874458724696-8.441101480871362e-05j -1.9746995567470545e-05+2.9738694554498854e-05j 0.0002707500156825844-0.00019823881328827727j
1.858683221936946e-12+9.402662564117755e-12j 1.0686697088448068e-12-8.738090773835116e-12j -0.0013827608275832-0.00031071613815149474j
1.5450552390870916e-12+1.4170705511424437e-12j 1.3560449835484666e-13+1.1862411723544765e-13j -7.257889763155486e-05-5.0381953079409276e-05j
1.7678151729633668e-06-4.460999394985851e-06j 1.53809714611533e-06+1.09853409243954e-06j 3.140874839305169e-05-1.927737510382105e-05j
-1.9674769106980595e-05-6.947306716713099e-06j 2.2695113984852013e-06+1.7868331450892741e-06j 1.9890407816145743e-05-1.3256785799647068e-06j
-0.00017109891800289647-0.00014508241028635715j -2.8510699778475932e-05-7.821826939030787e-05j 7.971959569385916e-05+0.00019349576543698817j
-8.747958548815426e-05-0.0002606766221851917j 5.945189602532723e-05-0.0001319317528670366j -6.588906248963163e-05-2.523596720536463e-05j
7.628809886482496e-05-0.00013546522087281158j 0.00011601241452181233-6.35334786179059e-05j -7.230254982039505e-05-1.2919538451949575e-05j
0.0001989119103419595-9.112855582412341e-05j 8.300685168635642e-05-1.829563486046769e-05j 4.9566906465842145e-05-9.997024238811123e-05j
0.0002554857209598252+4.3036379487187726e-05j 0.00012197726633410576+6.94408255012043e-05j 5.973476813648413e-05-0.00011332503281288518j
0.00019477496372468048+0.00015073015659529588j 7.98608325638939e-05+0.00011193616160771735j 0.00010938735985999344-0.00010415301446113352j
9.103965734709324e-05+0.00021649670172773475j -3.749892019944395e-05+0.00012987431572730423j 1.764560159899591e-05-5.712913184750974e-05j
-8.433946798937729e-05+0.00027368755485768215j -2.921964074357564e-05+9.658101727541617e-05j 0.00010567310058424802-1.5428503013309e-05j
-0.00018959065642110408+0.0002691441154362191j -6.505687419724535e-05+2.1059457988477413e-05j 9.401182738430922e-05+4.7526799891578895e-05j
-0.00029774956225244294+0.00016296089425607368j -5.1066947247993506e-05-3.8336578135891476e-05j 4.097551474563769e-05+3.809544463093401e-05j
-0.0003416163349694357+1.5691661365450154e-05j -2.633185565134463e-05-3.121323341103815e-05j 1.3270423821810178e-05+7.808086037445256e-05j
-0.00039117072209951737-0.0001012003446927555j 3.3744034368074136e-05-5.433726761140694e-05j -2.174099388590025e-05+0.00010488727003581606j
-0.0002835815469866504-0.00026490456134986595j 4.710141510932111e-05-3.605772822630692e-05j -1.7423507598689944e-05+6.569678981334563e-05j
-0.00015333637361810372-0.00040068140416842665j 3.582594714735618e-05+1.4176346120544255e-05j -2.8452367134593287e-05+1.9478777228307395e-05j
2.002093960319444e-05-0.00041623860118116765j 2.960628600689687e-05+5.83816061382126e-05j -2.2448020700975e-05-1.4791389854723917e-05j
0.00015188632762373362-0.00033877850026664433j -1.1204722207587441e-05+5.281183452179322e-05j -8.792802106712541e-07-2.3148834594135876e-05j
0.0002824261734754511-0.00020753803665692958j -4.439061396621255e-05+3.0560975355070126e-05j 2.961838803271412e-05-2.6501217287356154e-05j
0.0003508714077101614-4.583289190357923e-05j -2.201815930852131e-05-1.91681263353089e-06j 2.822716772479518e-05+1.2542926527714573e-05j
0.00042603234303630755+0.00013237134110281217j -9.822954641359276e-07+1.9319071540566066e-05j 8.212620429774983e-05+1.8784593437786726e-05j
0.0004373656766535151+0.00024043864748548213j 3.7011746164645535e-05+3.520079052036814e-05j 3.019183824605429e-05+3.964711642223948e-05j
0.00038833587734093754+0.00034554402199912695j 3.9527576088329326e-05+0.00011325853879270107j -2.041661680914373e-05+7.942384428479442e-05j
0.0003887485792975581+0.00030567748591021974j 4.4044474456032365e-05+8.890244983628306e-05j -7.389903426844732e-05+0.0001584393792991199j
0.00036301663468936494+0.0002701794884807878j -1.9961575261818105e-05+0.00014727082494150727j -5.55764683583627e-05+0.0001389924751674477j
0.00035518276690829203+0.0002729720707356268j 8.539468317341156e-05+0.00015893728082334478j 0.000992312921833653+0.0004142116051428446j
-0.00015654075446839085-0.0001358986898175117j -3.0337324916008027e-05+5.64397980318004e-05j -7.177781922870266e-05+0.00018076314307798657j
-0.000401867283742578+3.181808836762418e-06j 1.6836667138682159e-06-3.556847050121561e-05j 0.00030358539476008447-0.00025820731469601094j
-1.878863124952853e-11-3.8183176928500375e-12j 1.0730923255451217e-12-9.580333248916061e-12j -0.001329082203715489-0.00014747986022159196j
-1.1406749102542772e-06+1.5586901462902035e-07j -1.3549152644477664e-06+1.8513850831850915e-07j -2.6604961403890853e-05-8.241842369924956e-05j
-1.9354391109110713e-05-8.850324194170742e-06j 1.5018104740858606e-07-1.0461891715896281e-07j 3.132618658089046e-05-1.8361929827969296e-05j
-2.585285301224662e-05-3.1038532026219804e-06j 3.0627202893662703e-06+2.364906292009253e-07j 2.913413718591771e-05+1.2658070011759958e-06j
-0.00018061089831908486-9.741380138174608e-05j -1.9434857133199975e-05-6.222399106505113e-05j 5.3974484887799816e-05+0.00018490037857319617j
-0.00013035087533635215-0.0002717530899069003j 4.786082557698416e-05-0.00011701725110937497j -7.756865852832122e-05-8.812908449128067e-06j
0.0001103412042628473-0.00020280631629252007j 0.00010149546327825997-4.561812473354929e-05j -6.102501050804316e-05-3.140178819562052e-05j
0.00020888161354015795-0.00015825164958996522j 0.00012549271292688425+1.584750978608431e-05j -4.34685484908213e-07-0.00011530223817034624j
0.0002801539480169831+2.4408978028717376e-06j 0.0001004597151791309+2.0594740680389126e-05j 4.2879128135852034e-05-9.284718045723711e-05j
0.00023689576688281044+0.00015978463340568297j 4.7781261013134136e-05+0.00010085583526780696j 0.00010747493227108018-0.00011839274575867068j
7.99342056341382e-05+0.00022071194042756187j 8.877125163958469e-06+9.504152449168881e-05j 0.00010489003359941141-7.962598734767223e-05j
-4.3265179556950275e-05+0.00028859338234286j -4.4639716417862254e-05+4.852198319095684e-05j 9.688654938002752e-05-3.703360520596802e-05j
-0.00020700295845558816+0.00034697620905122103j -7.015407943564177e-05-1.3275751706093424e-05j 8.888306516064363e-05+5.558776935736141e-06j
-0.0003099899498227847+0.0001959916510856258j -6.169467358362057e-05-3.680626998935387e-05j 5.110553397035416e-05+5.970370193886859e-05j
-0.0003494136481080752+5.8164706625273086e-05j 8.100635562154556e-06-6.810684692964377e-05j 2.899318371000104e-05+6.380045901872808e-05j
-0.0003681423924213189-8.485816668026125e-05j 6.605477272578279e-05-7.107855492400699e-05j 6.880833449647967e-06+6.789721609858753e-05j
-0.0003054917838885655-0.00021311529339359j 9.246553481331304e-05-2.0124781886520656e-05j -1.4074640167730333e-05+5.8863994681736874e-05j
-0.00016879394239855642-0.0003172081495237316j 8.290229884330911e-05+4.4612247186426844e-05j -7.043718357325336e-07+2.716416692301343e-05j
2.8265683845219317e-05-0.00035375353886385827j 2.0106860745533036e-05+7.10582005425694e-05j 4.783522812657235e-05+2.1599155866181653e-05j
9.904851215025647e-05-0.0003297513202601491j -1.3707113774763007e-05+8.650475899915953e-05j 1.4549658662603538e-05-2.5588447647041552e-05j
0.00020660060760759245-0.0002094725097596609j -6.305492712393619e-05+6.794622152016105e-05j 3.115500447439123e-05-2.1612218493558125e-05j
0.00030623714877492175-7.455204337879689e-05j -6.725604835931812e-05+4.9223692974720954e-05j 4.7760350286179074e-05-1.7635989340074667e-05j
0.0003570004281161137+7.32223691963201e-05j -3.8418236672432985e-05+2.4143115500902444e-05j 0.00010384738914659701+6.789568406215191e-06j
0.000383913060382601+0.00015887308302279943j 1.1523886204540178e-05+3.517106590819677e-05j 2.2098911310301433e-05+2.620672936113403e-05j
0.00039440573754461584+0.00021420771057758202j 3.155379257991854e-05+7.406646492615577e-05j -1.4674554690407595e-05+3.140318693041387e-05j
0.00039413599804185575+0.000183069482583874j 3.170116283673252e-05+6.698773003461436e-05j -3.0990888459072656e-05+8.688155951427215e-05j
0.0004709721311011341+6.0377497815568215e-06j 1.7712175670620543e-05+0.00012914683321893077j -7.188113355941935e-05+0.00011861680454556586j
0.0003253621618463657-0.00021004528209960795j 4.254947568679778e-05-2.5789523426670388e-06j 0.0010238075998005775-8.591361436862176e-05j
-0.0001825978597964766-0.0001344874230702181j 1.893383762821666e-05-6.252172531871494e-05j -2.3680017184891676e-06-7.182702706985604e-05j
-0.00044214600195432486-4.134123050722705e-05j -7.498948619020541e-06-2.0642280823786266e-05j 0.0003012529462301385-0.00012169279137056759j
-5.24297090912975e-06-1.955650117405592e-08j -6.227652245284539e-06-2.3238721179176986e-08j -0.0012695306684877936-8.511205524176623e-06j
6.156131841144384e-12+5.7287413503642604e-12j 1.1319749004701969e-13-7.817545171046877e-13j -6.453943936049092e-06-7.966654451291388e-05j
-3.610336669985727e-05-1.207004509125126e-05j -7.105329393618181e-07+1.9014646825096235e-07j 2.8076406557185836e-05-1.899123677826689e-05j
-2.287423260965847e-05-5.175848805612374e-06j 4.4460016908388085e-06-4.8998271613998705e-06j 3.331357003736999e-05+6.045804338987636e-06j
-0.00018369771858799065-8.565137762894048e-05j -1.4084718658343607e-05-4.259531165454294e-05j 1.9128383375274324e-05+0.00023897269372012952j
-0.0001224559245394048-0.0002630444148498188j 2.7529340070200316e-05-7.644401010299242e-05j -6.832409113947453e-05-2.2274917474721322e-05j
0.00013141097623694238-0.0002617244324891138j 8.675177498595444e-05-2.7718131559088616e-05j -4.4474389361269797e-05-4.828435591557693e-05j
0.0001755569420972288-0.00018767569940335974j 0.0001017111096229931+3.318486276413476e-05j -1.631350218717918e-05-0.00011713167602137693j
0.0003148120460389805-7.665759142112237e-05j 2.304762818320128e-06+0.00010849588011806366j -7.155842076629206e-07-0.00011491134522303925j
0.00031155091387963485+0.00015349271278418343j 1.4179591374744628e-05+6.26869490201599e-05j 8.933217966532128e-06-6.424008738688718e-05j
0.00012824887127683212+0.0002443642836540408j 1.2503181705672529e-05+2.2104179199984035e-05j 7.586902599190684e-05-8.02693897118521e-05j
-2.0232466592745213e-05+0.0002674077450473656j -2.8427553621574237e-05+1.737084268435894e-05j 6.218383500992906e-05-3.8570100394177894e-05j
-0.0001667209930558041+0.00029128651269463493j -9.796165244290266e-05-9.6699910993356e-05j 1.5395865805000947e-05-0.00010133649427162815j
-0.00023651913536056748+0.00012408627903612337j -2.964381139623565e-05+1.3223630277372972e-05j 4.610595864647079e-05+4.548203400835444e-05j
-0.0003087497799018399+3.0759179098697496e-05j 2.940254533362401e-05+1.1190928292617748e-05j 2.8278073242910942e-05+4.358501921612354e-05j
-0.0003458176682497829-4.3712858074539785e-05j 6.237534107241289e-05-1.394687714757418e-05j 1.053957663442794e-05+4.188116579199096e-05j
-0.00025460501301485464-0.00018721563186876823j 8.359210665807607e-05+3.728074707129e-05j 2.5549318945030704e-06+3.891332476005388e-05j
-0.00013123290176378114-0.00024942021870019866j 5.699503362205266e-05+6.741745454581128e-05j 2.365444462908857e-05+1.3582250300292453e-05j
